Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,artist_name,bpm,is_hit
9081.0,0dhpQeQ8LR4UEp9gugrITU,Diante do Trono,Diante do Trono (Ao Vivo),Aclame ao Senhor - Ao Vivo,51.0,455106.0,False,0.309,0.486,9.0,-8.155,1.0,0.0359,0.778,0.0,0.117,0.232,119.52,4.0,brazil,,98.8839008146199,
9082.0,133tViiZ8Ep6xDlGTSWFFa,Alessandra Salles;Eros Biondini,Vaso de Barro,Nas Asas do Senhor,51.0,289840.0,False,0.46,0.537,7.0,-6.989,1.0,0.029,0.652,1.65e-06,0.134,0.409,123.858,4.0,brazil,,100.77189867542414,
9083.0,0cEUrAqLYJafXksIpIBov4,Aline Barros,Jeová Jireh,Jeová Jireh,51.0,390953.0,False,0.4,0.758,7.0,-7.683,1.0,0.0534,0.00438,0.0,0.229,0.114,133.928,4.0,brazil,,98.48890955006209,
9084.0,6gmuILX9ZEUWVmUaPcJrpR,Projota,Rap x siempre,Oh Meu Deus,0.0,181528.0,False,0.727,0.796,0.0,-4.224,1.0,0.0445,0.00149,0.000221,0.468,0.422,149.966,4.0,brazil,,118.41445320747526,
9085.0,10dvxvLEh54eOaFr9bvofG,Fernandinho,Teus Sonhos (ao Vivo),Teus Sonhos - Ao Vivo,51.0,279906.0,False,0.384,0.787,7.0,-6.117,1.0,0.0371,0.00732,1.38e-06,0.746,0.332,147.988,4.0,brazil,,111.02811240818487,
9086.0,4vLSO7Eb2ye1co0IObd0yY,Colo de Deus,Ser Mais do Que Ter (Ao Vivo),Acaso Não Sabeis - Ao Vivo,51.0,400573.0,False,0.358,0.555,7.0,-7.033,1.0,0.0407,0.685,0.0,0.141,0.277,124.424,4.0,brazil,,100.97030989084996,
9087.0,7dGksgOyGuJ9QCNZhxxN5e,Valesca Mayssa;Stella Laura,De Janeiro a Dezembro,Dias de Guerra,51.0,294312.0,False,0.568,0.616,1.0,-5.372,1.0,0.0351,0.366,0.0,0.119,0.391,137.845,4.0,brazil,,129.92458383073037,
9088.0,5yNfMRJ8byUpEscMcy1ZXb,Comunidade Evangélica de Maringá,Te Quero Mais Que Tudo,Descansarei,51.0,386773.0,False,0.461,0.405,0.0,-11.424,1.0,0.0289,0.262,0.0,0.606,0.139,139.877,4.0,brazil,,128.18589754938225,
9089.0,3iw959smgKf8scwjRCRjgZ,Kellen Byanca,Pode Dormir Tranquilo,Pode Dormir Tranquilo,52.0,288457.0,False,0.716,0.524,10.0,-5.097,1.0,0.0349,0.457,0.0,0.0733,0.273,125.822,4.0,brazil,,142.47943153845392,
9090.0,3Dm6aXLhzureDjBZIqFYhK,Ministério Adoração e Vida,Hoje Livre Sou (Ao Vivo),Hoje Livre Sou - Ao Vivo,50.0,272133.0,False,0.52,0.501,5.0,-4.288,1.0,0.0256,0.608,0.0,0.112,0.372,76.003,4.0,brazil,,102.62374534694482,
9091.0,6X9rlFcbOE0SsrarJ8PFMQ,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),O Teatro Dos Vampiros - Ao Vivo Em São Paulo / 1999,51.0,336733.0,False,0.543,0.358,7.0,-8.927,1.0,0.151,0.546,0.0,0.226,0.441,110.457,4.0,brazil,,120.78531012469162,
9092.0,39y4SqBr6Nu2DIvQQC8Rez,Frei Gilson,Redenção,Eu Te Levantarei,51.0,355573.0,False,0.286,0.546,5.0,-6.555,1.0,0.0313,0.386,5.2e-06,0.122,0.223,167.695,4.0,brazil,,98.45225709141673,
9093.0,6CEXs4A3QhmQ4LLBXl096K,Nani Azevedo,Excelência,Adorador por Excelência,50.0,333546.0,False,0.376,0.364,9.0,-10.742,1.0,0.0347,0.817,0.0,0.794,0.389,179.995,4.0,brazil,,118.67828555357922,
9094.0,2lxPxoNHyjE5cpdxuj9VuK,Tim Maia,Só as Melhores do Pop Rock Brasileiro,Vê se decide,0.0,193866.0,False,0.817,0.743,8.0,-6.656,0.0,0.0464,0.298,0.0,0.233,0.961,123.382,4.0,brazil,,96.28462724589248,
9095.0,0V6xXUX92bwrTk7HG1t8LA,Padre Fábio De Melo,Vida,Tudo é do Pai - ao vivo,51.0,257013.0,False,0.542,0.35,11.0,-13.945,1.0,0.0313,0.871,0.0,0.246,0.373,138.207,4.0,brazil,,129.6225902392639,
9096.0,6uIv3xIpgKduBWy350T5ty,Nívea Soares,Reino de Justiça (Ao Vivo),Que Se Abram os Céus - Ao Vivo,52.0,471733.0,False,0.498,0.644,9.0,-6.284,1.0,0.0339,0.0368,0.0,0.683,0.209,128.146,4.0,brazil,,109.11077474520808,
9097.0,52gGYiO7QQtQMpvF8OBHDV,Lulu Santos,Só as Melhores do Pop Rock Brasileiro,Um certo alguém,0.0,213573.0,False,0.684,0.708,9.0,-11.404,1.0,0.0299,0.513,2.19e-06,0.088,0.84,134.685,4.0,brazil,,128.27767875501968,
9098.0,4MmDaMzOyCDEMCGkl55hva,Lulu Santos,Só as Melhores do Pop Rock Brasileiro,Tudo azul,0.0,218066.0,False,0.565,0.61,0.0,-13.236,1.0,0.0372,0.568,0.0,0.245,0.921,93.504,4.0,brazil,,129.71266053818076,
9099.0,1YlCyC5mesTP4h2009JkCd,Jefferson & Suellen,Saudade de casa (Ao Vivo),Saudade de casa - Ao Vivo,50.0,321977.0,False,0.229,0.472,0.0,-8.51,1.0,0.0353,0.309,0.0,0.521,0.164,134.521,3.0,brazil,,116.53157322736958,
9100.0,1AQH4K1OX1KHbTt5ojMonp,Mandragora,Disc 1,Codeine,58.0,329125.0,False,0.495,0.532,1.0,-8.846,0.0,0.0528,0.0227,0.354,0.331,0.0514,140.004,4.0,brazil,,121.35155861298298,
9101.0,4ekDggjElGJX9kNSOtnbVf,Dubdogz;Bhaskar,Infinity (Dubdogz & Bhaskar Edit),Infinity - Dubdogz & Bhaskar Edit,69.0,196000.0,False,0.723,0.57,9.0,-8.589,0.0,0.0429,0.00412,0.00183,0.0862,0.575,123.979,4.0,brazil,,122.43216284721181,
9102.0,5k9o0bOuUm1xAbmJOMhjqR,Sotam,Bola Outro,Bola Outro,49.0,163000.0,True,0.819,0.449,1.0,-8.773,0.0,0.229,0.652,2.04e-06,0.139,0.719,100.193,4.0,brazil,,119.6316397786393,
9103.0,3G8gF1ClzlQBV66fz6S6JB,Trilha Sonora do Gueto,Us Fracu Num Tem Veiz,Favela Sinistra,51.0,215880.0,False,0.723,0.576,1.0,-10.626,1.0,0.582,0.232,0.0,0.131,0.963,111.326,1.0,brazil,,120.84910976515721,
9104.0,44SoNflj7JIydOLCVoa9Vy,UCLÃ;Major RD;Sos,Bola de Haxixe,Bola de Haxixe,50.0,192764.0,True,0.882,0.668,0.0,-7.342,1.0,0.306,0.00668,0.0,0.262,0.716,130.005,4.0,brazil,,92.7715391200469,
9105.0,2HegWuw33lBqopjopozt7N,Charlie Brown Jr.,Acústico (Ao Vivo),O Preço - Ao Vivo,51.0,193933.0,False,0.417,0.959,3.0,-5.853,0.0,0.154,0.0741,0.000243,0.764,0.522,82.771,4.0,brazil,,110.05131648380281,
9106.0,49PonczSLhra0DxsSdSxq8,Sant;LP Beatzz;Costa Gold,Rap dos Novos Bandidos,5AM,50.0,274323.0,True,0.794,0.633,8.0,-7.502,0.0,0.288,0.417,0.0,0.137,0.701,139.989,4.0,brazil,,94.66030464465285,
9107.0,7r8eUoC7iw1GO9WfFYddKR,Lukas Agustinho,O Escudo + Sou Um Milagre (Ao Vivo),O Escudo + Sou Um Milagre - Ao Vivo,49.0,392240.0,False,0.368,0.487,9.0,-9.691,1.0,0.0444,0.338,0.0,0.0877,0.266,138.468,4.0,brazil,,118.95321463367108,
9108.0,2RIq8jJy01rwLYXTGuVILo,Jessé Aguiar;Misaias Oliveira,Estações,Estações,49.0,167850.0,False,0.647,0.69,4.0,-6.568,0.0,0.0413,0.237,0.0,0.351,0.521,118.963,4.0,brazil,,96.57954623862605,
9109.0,2CNSHg6E1xchwIuKuQLHtD,Marcelo Falcão,Viver (Mais leve que o ar),Mais leve que o ar,49.0,198040.0,False,0.554,0.735,7.0,-5.915,0.0,0.0527,0.434,3.32e-05,0.406,0.885,170.012,4.0,brazil,,103.18508116946722,
9110.0,4r2I7ioBFYcUezMRnPVlYx,SNJ,Somos Nos a Justica,Pensamentos,49.0,335974.0,False,0.702,0.675,10.0,-5.352,0.0,0.351,0.363,0.0,0.359,0.626,83.515,4.0,brazil,,109.6664805479997,
9111.0,437IjH73jk039aMej3UIWo,Cat Dealers;Lukas Vane;Elise LeGrow,Armada Music - ADE 2022,Hey Hey (Heard You Say),1.0,233333.0,False,0.735,0.909,8.0,-5.235,1.0,0.0736,0.0805,0.104,0.137,0.543,126.021,4.0,brazil,,141.60894675618374,
9112.0,3BXYxSllo4ZsW2yeeSi8pQ,Bruna Karla,Deus Está Cuidando de Você,Deus Está Cuidando de Você,49.0,268887.0,False,0.576,0.458,2.0,-8.379,1.0,0.0264,0.0577,0.0,0.127,0.252,105.003,4.0,brazil,,112.59118422613417,
9113.0,1aKSNq3Skm9MIIksjx5bFy,Charlie Brown Jr.,De 1997 A 2007,Vícios E Virtudes - Ao Vivo,51.0,189413.0,False,0.378,0.916,8.0,-7.516,1.0,0.0921,0.024,0.000381,0.988,0.622,93.065,4.0,brazil,,91.34027384275369,
9114.0,5vui0rUNNhaYWzGKsYYq8H,Jeyzer Maia,Deus Não Falhará,"Espírito, Enche a Minha Vida",51.0,243250.0,False,0.421,0.186,2.0,-13.706,1.0,0.0344,0.827,0.0,0.149,0.355,123.398,4.0,brazil,,129.57475848982259,
9115.0,4k2AjlWruIygEiZyJEy01I,Os Paralamas Do Sucesso,Acústico (Live),Tendo A Lua - Ao Vivo,51.0,200826.0,False,0.492,0.794,5.0,-5.823,1.0,0.046,0.196,2.62e-06,0.873,0.683,167.815,4.0,brazil,,110.55494054261179,
9116.0,3oVtUUirowVa9DEtjazJVq,Nívea Soares;Isaias Saad,Só Existe Um Lugar (Ao Vivo),Só Existe Um Lugar - Ao Vivo,51.0,427917.0,False,0.489,0.674,2.0,-8.627,1.0,0.0362,0.0405,1.52e-06,0.644,0.18,131.963,4.0,brazil,,117.11941970943367,
9117.0,4gh78osufvCssjiZveH41y,Davidson Silva,Tomé,Amar-Te Mais,49.0,259160.0,False,0.456,0.541,7.0,-7.175,1.0,0.0256,0.638,1.21e-05,0.204,0.205,139.984,4.0,brazil,,98.50888115899225,
9118.0,2JtIKFOdjw85nEgKqVK9Gn,Midian Lima,Sou Teu Deus,Sou Teu Deus,49.0,290481.0,False,0.484,0.524,4.0,-7.341,1.0,0.0539,0.455,0.0,0.134,0.218,127.701,4.0,brazil,,97.20403709965255,
9119.0,7K0Nelb1gfXMjaChQS1nzZ,Jota Quest,Acústico Jota Quest,Amor Maior - Acústico,51.0,235385.0,False,0.582,0.538,2.0,-9.395,0.0,0.0353,0.636,2.23e-06,0.868,0.355,76.008,4.0,brazil,,117.77996258859781,
9120.0,6zciWZePv9ohzMshMJn7uu,Detonautas Roque Clube,A Saga Continua,Um Cara de Sorte,50.0,244013.0,False,0.524,0.636,6.0,-5.884,0.0,0.0302,0.163,0.0,0.11,0.247,138.074,4.0,brazil,,123.82252396990555,
9121.0,2DXAv8MRfb1uoJTF827CK0,Kleber Lucas,Aos Pés da Cruz,Deus Forte,50.0,276178.0,False,0.412,0.643,7.0,-8.444,1.0,0.0315,0.0595,0.0,0.972,0.373,85.425,4.0,brazil,,114.29124907394532,
9122.0,6vA1FwRxArrlYJTCW5sxHi,Central 3;Gabriela Maganete;Rapha Gonçalves,Para Ti Eu Vou (Ao Vivo),Para Ti Eu Vou - Ao Vivo,50.0,601544.0,False,0.4,0.601,0.0,-6.879,1.0,0.0356,0.458,0.0,0.173,0.236,133.766,4.0,brazil,,100.88217563287586,
9123.0,5b9MS3By7f4PWJnCH1Aseh,Major RD;Rock Danger;Raffé;El Lif Beatz,Troféu,Carro Bicho 2,50.0,164357.0,True,0.884,0.697,11.0,-6.07,1.0,0.338,0.637,0.0,0.143,0.555,130.075,4.0,brazil,,102.80227286515321,
9124.0,476aDnrdzh6DQ2Xa4KSSwX,Midian Lima,Não Pare,Soldado Ferido,49.0,266193.0,False,0.494,0.672,6.0,-4.513,1.0,0.0434,0.222,0.0,0.15,0.237,131.868,4.0,brazil,,126.10365467596199,
9125.0,6JMRXqVpDD1Xu2lAoFOVbS,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Rodo cotidiano - Ao vivo,48.0,207197.0,False,0.483,0.896,7.0,-5.206,1.0,0.0887,0.186,0.00019,0.965,0.392,128.21,4.0,brazil,,102.15142415821224,
9126.0,0OvdD9RKZnfRlk4dOWBCjj,Agnus Dei,Agnus Dei 1993/1994,Podes Reinar,49.0,175320.0,False,0.429,0.264,7.0,-13.838,1.0,0.0274,0.797,0.0,0.128,0.218,68.803,4.0,brazil,,129.5937499644146,
9127.0,6Q4RJGUzVQym5RL5iq6627,Maneva,Mundo Novo,Outro Alguém,49.0,154431.0,False,0.687,0.675,7.0,-7.093,1.0,0.0578,0.337,6.64e-06,0.357,0.682,149.996,4.0,brazil,,97.81091638139512,
9128.0,7abcm7Q3r2MKCTttMjIZo4,Sarah Farias,Vivendo a Novidade (Ao Vivo),Deixa Eu Te Usar - Ao Vivo,49.0,277840.0,False,0.202,0.629,9.0,-5.642,1.0,0.0354,0.195,0.0,0.362,0.285,53.353,4.0,brazil,,118.35474063873392,
9129.0,50RxCp8dmcpd5P66b95u68,Mari Borges;Sarah Beatriz,Outro Na Fornalha (Another In The Fire) [Ao Vivo],Outro Na Fornalha (Another In The Fire) - Ao Vivo,50.0,269840.0,False,0.557,0.758,7.0,-6.165,1.0,0.0414,0.324,3.34e-06,0.0838,0.192,129.924,4.0,brazil,,113.41131114336783,
9130.0,5h7e9eHY6RnP617D9zzzKb,Gerson Rufino,Sobrevivi,Vai Passar,51.0,332933.0,False,0.526,0.555,4.0,-4.789,1.0,0.0262,0.037,0.0,0.14,0.223,136.008,4.0,brazil,,134.4340770855713,
9131.0,4N8rEj0nz6oVhyv3aggHfP,Tihuana,Ilegal,Pula,49.0,182106.0,False,0.78,0.937,9.0,-4.108,1.0,0.147,0.0319,0.0,0.102,0.935,137.156,4.0,brazil,,110.18994260099798,
9132.0,6G45Qr6vVxnHxX06qcGEp2,Gabi Sampaio;Nívea Soares,Teu Toque (Ao Vivo),Teu Toque - Ao Vivo,49.0,453930.0,False,0.435,0.612,7.0,-6.696,0.0,0.0393,0.601,1.01e-06,0.126,0.226,135.863,4.0,brazil,,98.61471343568061,
9133.0,4o1mYiItCSE8Fqlx0rOVgs,Leandro Borges,Leandro Borges ao Vivo: Parte 2,Fica Tudo Bem - Ao Vivo,49.0,392801.0,False,0.458,0.724,9.0,-6.487,1.0,0.0546,0.314,0.0,0.676,0.369,135.744,4.0,brazil,,97.2030848813614,
9134.0,0kMbVxfU2Wh02337pC54Ap,Um Barril de Rap,2ª Via,Carteira de Habilitação,49.0,160512.0,True,0.578,0.699,1.0,-9.192,0.0,0.36,0.4,1.17e-06,0.246,0.772,119.738,4.0,brazil,,124.75909866424045,
9135.0,5Mg8NNpJqPbYgbAq24nSq0,Cristina Máximo,Música Tradicional Católica,Ninguém Te Ama Como Eu,50.0,230133.0,False,0.485,0.177,0.0,-8.585,1.0,0.0312,0.962,0.0,0.118,0.371,148.078,4.0,brazil,,112.67253629271461,
