Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,artist,bpm,genre,is_hit,artist_name
74066.0,7vMa1EWSLnbjSCcaniuZsL,Luiza Possi;Lulu Santos,Agridoce,Agridoce,47.0,157647.0,False,0.762,0.782,8.0,-4.169,0.0,0.15,0.306,0.0,0.161,0.602,102.058,4.0,mpb,,102.058,,,
74067.0,1jdAzKbRRrIQ3fpodftKfj,Legião Urbana,Mais Do Mesmo,Geração Coca-Cola,49.0,141400.0,False,0.574,0.89,6.0,-5.789,0.0,0.041,0.082,0.0,0.0741,0.83,97.9,4.0,mpb,,97.9,,,
74068.0,4Pv8mosWoVjK2KxtrhQF70,Sandy;Melim,Eu Pra Você,Eu Pra Você,47.0,198071.0,False,0.566,0.517,1.0,-8.99,1.0,0.0277,0.65,0.0,0.108,0.503,179.861,4.0,mpb,,179.861,,,
74069.0,6PkaFe1OrijLrChCBGrdAY,Beto Guedes,Contos Da Lua Vaga,O Sal Da Terra,49.0,209226.0,False,0.454,0.803,5.0,-7.768,0.0,0.0403,0.0378,1.03e-06,0.19,0.403,106.251,4.0,mpb,,106.251,,,
74070.0,3QDVjlsgentnqGO3o51ADq,MPB4,Toquinho & Vinicius Sem Limite,O Pato,49.0,127720.0,False,0.518,0.617,7.0,-5.353,1.0,0.152,0.836,0.0,0.0801,0.93,204.767,3.0,mpb,,204.767,,,
74071.0,1ymzRzXjkmIgI8K5LQHsfe,Marisa Monte,Marisa Monte MM (Ao Vivo),"Lenda das Sereias, Rainha do Mar - Ao Vivo",47.0,250400.0,False,0.668,0.36,1.0,-19.89,1.0,0.0483,0.0933,3.3e-06,0.664,0.979,154.385,4.0,mpb,,154.385,,,
74072.0,60SVKic93qC7WC7cdm3y4U,Raul Seixas,Abre-Te Sésamo,Aluga-Se,50.0,158266.0,False,0.71,0.823,0.0,-8.713,1.0,0.0901,0.467,0.0,0.0982,0.967,143.138,4.0,mpb,,143.138,,,
74073.0,3G7Y6YBp2OjIe8hez3HCoq,Nenhum De Nós,Histórias Reais Seres Imaginários,Amanhã ou Depois,50.0,203466.0,False,0.56,0.783,7.0,-5.695,1.0,0.0249,0.136,1.18e-05,0.329,0.734,94.008,4.0,mpb,,94.00834845907201,,,
74074.0,3Ob98mJElVwt9PwhuFqtIP,Raul Seixas,Bis - Raul Seixas,Cowboy Fora Da Lei,50.0,215426.0,False,0.43,0.744,7.0,-7.924,1.0,0.0707,0.0491,0.0,0.295,0.812,172.522,4.0,mpb,,172.522,,,
74075.0,1VHjjOOllU87VRa8B2EWiX,Papas Da Língua,Papas Da Língua,Blusinha Branca,49.0,298453.0,False,0.601,0.899,9.0,-6.713,1.0,0.0651,0.213,0.0,0.721,0.779,170.098,4.0,mpb,,170.098,,,
74077.0,1HKPdrg02TfuNZK1Q0YIut,Tiê,iCollection,Amuleto,48.0,206585.0,False,0.551,0.254,11.0,-7.968,1.0,0.0282,0.917,7.77e-06,0.104,0.382,94.616,4.0,mpb,,94.616,,,
74078.0,0bLavFKcMljHzTJAx3sHNS,Capital Inicial;Seu Jorge,Capital Inicial Acústico NYC (Ao Vivo) [Deluxe],À Sua Maneira (De Música Ligera) (feat. Seu Jorge) - Ao Vivo,49.0,267120.0,False,0.582,0.813,0.0,-4.558,1.0,0.0295,0.0819,0.00119,0.902,0.345,109.934,4.0,mpb,,109.934,,,
74079.0,0g8L4DJyzH7CG0nPqGtNlR,Nando Reis;Cachorro Grande,A Arte De Nando Reis,Por Onde Andei - Ao Vivo,49.0,235626.0,False,0.386,0.819,0.0,-7.89,1.0,0.0523,0.131,8.36e-06,0.365,0.817,172.034,4.0,mpb,,172.0330715630173,,,
74080.0,7y6vnVnkRzcxUZMdoCaksh,Elza Soares;Chico Buarque,Do Cóccix Até o Pescoço,Façamos (Vamos Amar),47.0,353346.0,False,0.664,0.28,2.0,-7.606,0.0,0.0362,0.779,0.0,0.159,0.41,115.116,4.0,mpb,,115.11614761853085,,,
74081.0,7nTWWVvcAqC34Q4JVyovdG,Nando Reis,"Nando Reis - Voz e Violão - No Recreio, Vol. 1 (Ao Vivo)",Pra Você Guardei o Amor - Ao Vivo,48.0,312733.0,False,0.441,0.33,2.0,-11.733,1.0,0.0352,0.892,1.5e-05,0.922,0.381,142.014,4.0,mpb,,142.01368023579872,,,
74082.0,18TFoAFWWnioLhmnyfRdLr,Marisa Monte,"Memórias, Crônicas e Declarações de Amor",Gentileza - 2004 Digital Remaster,46.0,167266.0,False,0.659,0.47,0.0,-7.808,1.0,0.0272,0.611,0.0092,0.102,0.579,145.988,4.0,mpb,,145.9864099726853,,,
74083.0,64JF6DqxJsGxiyUAhbHX49,Ednardo,Ednardo,Enquanto Engoma A Calça,48.0,213133.0,False,0.655,0.759,0.0,-9.235,1.0,0.25,0.249,0.0,0.18,0.707,97.455,4.0,mpb,,97.455,,,
74084.0,5HaAOqKwmgyXNAZKGVhdsS,Renato Teixeira,Renato Teixeira Obra Completa na RCA de 1978 a 1982 (Remasterizado),Romaria - Remasterizado,47.0,243466.0,False,0.505,0.346,2.0,-10.3,1.0,0.0263,0.6,2.5e-06,0.0787,0.377,92.412,3.0,mpb,,92.412,,,
74085.0,5JpyE359EeMFUxMNlitKqq,Jorge Aragão,Ao vivo 2,Papel de pão - Ao vivo,47.0,241666.0,False,0.492,0.775,2.0,-9.836,0.0,0.0373,0.653,0.0469,0.41,0.811,155.835,4.0,mpb,,155.835,,,
74086.0,5dva7BVCxokQMBpa6c3iBi,Titãs,Só as Melhores do Pop Rock Brasileiro,Família,0.0,249866.0,False,0.558,0.683,7.0,-6.061,1.0,0.0807,0.0248,7.85e-05,0.062,0.624,79.508,4.0,mpb,,79.50820333538105,,,
74087.0,1wyzGqooLn3uYe9ejz2VOi,Titãs,Só as Melhores do Pop Rock Brasileiro,Domingo,0.0,253666.0,False,0.617,0.771,7.0,-8.601,1.0,0.0328,0.00832,0.000115,0.301,0.881,140.211,4.0,mpb,,140.211,,,
74088.0,6BK1Z6VNYJjJ1wfwU8wdCr,Legião Urbana,Legião Urbana,A Dança,48.0,242000.0,False,0.759,0.389,11.0,-13.917,0.0,0.0648,0.00171,0.00175,0.1,0.68,136.059,4.0,mpb,,136.059,,,
74089.0,2306rS3JUCDgDoplIaKwQO,Renato Russo;Erasmo Carlos,Presente,A Carta,47.0,240613.0,False,0.636,0.607,8.0,-5.054,1.0,0.0243,0.522,1.1e-05,0.0978,0.423,93.144,4.0,mpb,,93.144,,,
74090.0,3ITKjAINIrsm72X8YUHDGH,Jorge Aragão,Ao vivo convida (Redux),Falsa consideração - Ao vivo,48.0,228413.0,False,0.509,0.623,7.0,-10.397,1.0,0.0663,0.41,3.61e-06,0.893,0.496,105.736,4.0,mpb,,105.73606278108917,,,
74091.0,0FcYoRbrZ9eR2bc5nw6feN,Engenheiros Do Hawaii,Longe Demais Das Capitais,Toda Forma De Poder,50.0,195066.0,False,0.325,0.947,2.0,-7.304,1.0,0.115,0.174,0.0,0.116,0.593,202.846,4.0,mpb,,202.846,,,
74092.0,6N7tD8zXsfjC19RIHhzg4i,Kid Abelha,Só as Melhores do Pop Rock Brasileiro,Alice (Não me escreva aquela carta de amor),0.0,188506.0,False,0.585,0.7,11.0,-8.591,0.0,0.0847,0.085,0.245,0.103,0.951,177.588,4.0,mpb,,177.58700985837345,,,
74093.0,7InhciU9aU4MvkeO0XFjlv,Guilherme Arantes,Lance Legal,Cheia De Charme,48.0,261666.0,False,0.752,0.661,2.0,-6.133,1.0,0.0292,0.496,4.58e-05,0.0746,0.842,124.725,4.0,mpb,,124.725,,,
74094.0,6Q4no26EaF80ttkI9HEWME,Casuarina,Roda de Samba do Casuarina e Convidados,Canto de Ossanha,48.0,264533.0,False,0.435,0.708,9.0,-8.022,0.0,0.0375,0.649,0.0021,0.741,0.729,95.75,4.0,mpb,,95.75,,,
74095.0,2vfZqjFC0QsRMewYWAiY9Y,Kid Abelha,Só as Melhores do Pop Rock Brasileiro,Lágrimas e chuva,0.0,273426.0,False,0.706,0.8,9.0,-9.421,0.0,0.0516,0.0332,0.037,0.0488,0.725,122.396,4.0,mpb,,122.396,,,
74096.0,1d9KF847JVwN14mR4zBe8l,Legião Urbana,Legião Urbana,Soldados,48.0,290733.0,False,0.589,0.432,10.0,-14.089,0.0,0.0361,0.00919,0.195,0.0949,0.605,124.084,4.0,mpb,,124.084,,,
74097.0,6I1xKOKLWzxIuauemavcz3,Titãs,Ressaquinha,Não vou me adaptar,0.0,221733.0,False,0.536,0.399,10.0,-7.579,1.0,0.0319,0.307,0.000327,0.105,0.476,81.371,4.0,mpb,,81.37278875673366,,,
74098.0,2go4N239uPaY9BuXjqBaN7,Kid Abelha,Ressaquinha,Teletema,0.0,261359.0,False,0.807,0.457,7.0,-10.013,1.0,0.0374,0.66,0.0391,0.181,0.418,122.518,3.0,mpb,,122.51796711737533,,,
74099.0,5FTkJggemdWf4Kr6CyWJv1,Kid Abelha,Ressaquinha,"Na rua, na chuva, na fazenda (Casinha de sapé)",0.0,224373.0,False,0.754,0.495,0.0,-10.966,1.0,0.0322,0.106,0.00316,0.0685,0.807,140.244,4.0,mpb,,140.244,,,
74100.0,2ln8TMs7T1zEctVoifIXjj,Clarice Falcão,Problema Meu,Vinheta,45.0,78184.0,False,0.519,0.685,9.0,-7.171,1.0,0.0955,0.373,0.0,0.0629,0.745,115.929,4.0,mpb,,115.92950935852649,,,
