rank,uri,track_name,peak,prev,streak,artist_names
1,spotify:track:54u86CmMqGI1rRuULlTqaB,Toca o Trompete,1,1,13,Felipe Amorim
2,spotify:track:2InS5VWKJQbsFBKOsf1cJB,Let's Go 4,2,3,5,Dj GBR
3,spotify:track:07DskqQ1NbTiotX1WIV7ob,Piloto,3,8,4,Flora Matos
4,spotify:track:7lTVXJfNK4xaJSUXCUac6a,Fode Bem,2,2,12,Felipe Amorim
5,spotify:track:4f0aDk7HX37SfzerfznYlr,Lapada Dela - Ao Vivo,3,4,31,Grupo Menos É Mais
6,spotify:track:2BlFIe0712LBUtTHxbqjme,Love Gostosinho - Ao Vivo,1,6,42,NATTAN
7,spotify:track:64CovjRwInpOJW4PiGMprY,Faz um Vuk Vuk (Teto Espelhado),3,5,12,MC Kevin o Chris
8,spotify:track:6drlqBh6BeYZinmYQ9qR2n,Furduncinho do Rogerinho,7,7,8,MC Rogerinho
9,spotify:track:35D06z7kmwMmYYbyJ0BkSm,Daqui pra Sempre,9,20,3,Manu
10,spotify:track:4hKLzFvNwHF6dPosGT30ed,Novo Balanço,2,9,22,Veigh
11,spotify:track:6xRDvureEBwHgwAYDufbJL,Chorei na Vaquejada,3,13,25,Eric Land
12,spotify:track:0fABszUFNbNq9IW503Gj8v,Tá OK,1,10,21,DENNIS
13,spotify:track:1Vy9Wn5sbiduZKBqBlH3Mc,Ballena,8,14,14,Vulgo FK
14,spotify:track:6AENBD8I0mDGglFqrRZGu7,Canudinho - Ao Vivo,12,12,6,Gusttavo Lima
15,spotify:track:4pWsXhLUdtBKlw9npIXZAl,Halls na Língua,2,16,22,Kadu Martins
16,spotify:track:3XIXklO3e0uWUAUkOR7NLI,DENTRO DA HILUX,11,11,7,Luan Pereira
17,spotify:track:4Z2i41GDQyu3KRpBavEnyR,Solteiro Forçado - Boiadeira Internacional,15,15,15,Ana Castela
18,spotify:track:5btDKzAsFh975NSWxwBHRc,Coisas Que Eu Sei,7,17,28,Felipe Amorim
19,spotify:track:181TYnNi3wNGrdsCykmI4A,A Dona Aranha,11,18,8,Luísa Sonza
20,spotify:track:6MCaEL0pQo1Jg1vlKpMWop,Dois Fugitivos - Ao Vivo,20,53,3,Simone Mendes
21,spotify:track:4zNy0cxc4p36OLdPr0sI6h,MONTAGEM ANOS 2000,20,21,4,MC Maneirinho
22,spotify:track:2uhw2oYbugGJbn10wipNX5,Novidade na Área,3,19,16,Mc Livinho
23,spotify:track:4uqJelb9THHmJ3OCohg4ZJ,Nosso Quadro,5,24,35,AgroPlay
24,spotify:track:3P2ubMyuL9NQOVU67TVCXA,"Love, Love",13,22,18,Melody
25,spotify:track:51pxwIxDVCbFHW8oyJFQXD,Erro Gostoso - Ao Vivo,2,23,36,Simone Mendes
26,spotify:track:1M6rclDhYmqRBMFGNJOFKB,Americana Na Vaquejada,2,25,29,Grandão Vaqueiro
27,spotify:track:53PpijFATt35Zxfl6LTxoK,Leão,1,29,45,Marília Mendonça
28,spotify:track:3ktTWpYdXrYApH54cBo4Ap,Conexões de Máfia (feat. Rich The Kid),1,26,25,Matuê
29,spotify:track:5HlcsBdjb5TiZeZ3ngWRv0,5 Da Manhã - Ao Vivo,27,27,4,Raí Saia Rodada
30,spotify:track:42JNab8NPeCADJ9D3Cl5wS,Barulho Do Foguete - Ao Vivo,30,31,5,Zé Neto & Cristiano
31,spotify:track:3PH1nUysW7ybo3Yu8sqlPN,Seu Brilho Sumiu - Ao Vivo,5,30,32,Israel & Rodolffo
32,spotify:track:7DkhndGTKaqkFxxKN7XlAh,Manda um Oi - Ao Vivo,32,33,20,Guilherme & Benuto
33,spotify:track:62W2f0QOg20ufNjJQHqnkq,Fernando de Noronha,33,45,3,Mc IG
34,spotify:track:39xOREhViooEYFpmnKTdrl,Engana Dizendo Que Ama,18,40,22,Veigh
35,spotify:track:4bxAq0zgWQKMaQJ7HLJJxk,Ombrim (ai que delicia o verão) (feat. Mts No Beat),32,35,5,Marina Sena
36,spotify:track:0XyPPyGes0omXppV5YE8gy,Gostosinha é Ela,2,39,64,Felipe Amorim
37,spotify:track:0redQHBfejmPUhonR5ppGC,Duas Três,20,42,34,Guilherme & Benuto
38,spotify:track:6p6ohOKSzL4JaIRzSeOmWx,Cama Embrasa,16,32,23,Felipe Amorim
39,spotify:track:0btol0yAwaK1mJdyQfnKFn,Eu Nem Lembro,38,38,13,Henry Freitas
40,spotify:track:2c80HnIOPMmQQVQllQEWb5,É Sal,38,41,13,Matuê
41,spotify:track:4lL0M9HzNFspnIwj2WfU6c,Oi Vida - Ao Vivo,41,44,10,Gusttavo Lima
42,spotify:track:2exu569k07hUulN9CoPnMH,Campo De Morango,9,36,9,Luísa Sonza
43,spotify:track:43eRVwfXFkY3kXN4K47gNT,Chico,2,28,8,Luísa Sonza
44,spotify:track:7GScY8oE12cqTiNBzVQpUB,Mala dos Porta-Mala - Ao Vivo,37,43,14,Gusttavo Lima
45,spotify:track:64aW2o0Dyg06rgX1jdRjQH,Teus Sinais,27,37,12,Felipe Amorim
46,spotify:track:7r8yMaSOy4XmuhRz7iv1gi,Traumatizei - Ao Vivo Em Brasília,14,58,37,Henrique & Juliano
47,spotify:track:6hu4HvpNzrW2RIEEAZC3vD,Segredo,20,46,28,KayBlack
48,spotify:track:0oZrvoCYEbKGCsU7cQqNnw,Imprevisto,27,47,6,Yago Oproprio
49,spotify:track:7nFvKgVumc9FcU97zGjjei,Coração de Gelo,2,48,46,WIU
50,spotify:track:6bTdZ7xfKp3NqqADJ8HLyj,Vampiro,3,52,81,Matuê
51,spotify:track:2LTlykcdu0gwb7zcKneo2a,Melhor Só,6,50,29,KayBlack
52,spotify:track:3PqU6gHWUaBTtIZi5oxEJ7,Um Mês E Pouco - Ao Vivo,39,51,15,Zé Neto & Cristiano
53,spotify:track:4QWumyD2uwiePBBha9XBHI,No Ouvidinho,1,54,11,Felipe Amorim
54,spotify:track:7k8YBbVumvWI1ujyjWbvlo,Nunca Mais - Ao Vivo,30,56,30,NATTAN
55,spotify:track:4zUFA8l78k4tCmoVuGtV8z,MEIO TERMO - Ao Vivo,30,55,18,Luan Santana
56,spotify:track:4KGyltc1ugN2WFcjkSPHwh,Não Vitalício (Nunca Mais) - Ao Vivo,9,61,36,Matheus & Kauan
57,spotify:track:5m8x0A3hkYAhgNmN8eecj3,Tentação,46,57,12,Felipe Amorim
58,spotify:track:5a2CIQaMW3Keqtx4BdXbEY,Anota Aí - Ao Vivo,49,49,11,Avine Vinny
59,spotify:track:4qDT0BeJ7BjatrN9k8AvB4,Flow Espacial,5,59,38,Teto
60,spotify:track:4fgnNikmEUvXze89h3X47m,Morena,58,60,5,NATTAN
61,spotify:track:5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,61,68,6,Arctic Monkeys
62,spotify:track:3rUGC1vUpkDG9CZFHMur1t,greedy,62,64,2,Tate McRae
63,spotify:track:4zW6JV4aqhXpbfZLZyEFvP,Quase Algo - Ao Vivo Em Nova Iorque / 2022,63,—,1,Henrique & Juliano
64,spotify:track:6ELMBm3lZFitAZp03GBBNG,Me Atraiu - Ao Vivo,60,69,34,Gabriela Rocha
65,spotify:track:0oB3IBEhbmgTrL7mV0VnFq,Novinha do Onlyfans (Tchan Ran Tchan Tchan),1,75,51,Kadu Martins
66,spotify:track:4MF0VMffyxHsy3GZwwUnAs,A Morte do Autotune,60,78,6,Matuê
67,spotify:track:1dv8qeBPtLAli7J3xNeTDR,Surreal,18,66,8,Luísa Sonza
68,spotify:track:5r9CZJMoMmxio2AnJdxuDS,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,65,65,8,Grupo Menos É Mais
69,spotify:track:0U9CZWq6umZsN432nh3WWT,"Gol Bolinha, Gol Quadrado 2",7,34,17,Mc Pedrinho
70,spotify:track:7qoIhutxU269Zqo9PG5IOj,Poesia Acústica 13,1,79,57,Pineapple StormTv
71,spotify:track:7oodfOYg0KH2LtjM0FBgb7,Mantenha Distância,49,72,3,Henry Freitas
72,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,72,88,6,Taylor Swift
73,spotify:track:0KhLYwYVhi13hMhxX73m55,MULHER SEGURA - Ao Vivo,65,76,3,Luan Santana
